...1,FIPS,state,name,population,total_liabilities,revenue,lib_rev_ratio,percapita,state_abv,rank_lib_rev_ratio,rank_population,rank_total_liabilities,rank_revenue
2073,13065,Georgia,Clinch County,6749,1352905,7170933,18.8665129070373,200.460068158246,GA,1674,2017,1769,2104
2074,48391,Texas,Refugio County,6741,2006122,14760685,13.5909817193443,297.600059338377,TX,1734,2018,1727,1743
2075,31021,Nebraska,Burt County,6722,0,10166967,0,0,NE,2052.5,2019,2052.5,1959
2076,27073,Minnesota,Lac Qui Parle County,6719,7108059,19756462,35.9784003836314,1057.9043012353,MN,1471,2020,1493,1548
2077,31099,Nebraska,Kearney County,6688,0,7413624,0,0,NE,2052.5,2021,2052.5,2091
2078,48075,Texas,Childress County,6664,5987658,6026876,99.3492814519496,898.508103241297,TX,708,2022.5,1549,2143
2079,48283,Texas,La Salle County,6664,70223901,55305194,126.975236720081,10537.800270108,TX,455,2022.5,659,841
2080,47067,Tennessee,Hancock County,6662,13220604,10318022,128.131186384367,1984.47973581507,TN,440,2024,1292,1953
2081,32027,Nevada,Pershing County,6650,15865897,15430111,102.824257064645,2385.84917293233,NV,661,2025,1219,1711
2082,29045,Missouri,Clark County,6634,0,5297002,0,0,MO,2052.5,2026,2052.5,2165
2083,19071,Iowa,Fremont County,6605,9893601,12869981,76.8734701317741,1497.89568508706,IA,977,2027,1389,1826
2084,51181,Virginia,Surry County,6561,25898667,29086610,89.03982622932,3947.36579789666,VA,838,2028,1023,1259
2085,08103,Colorado,Rio Blanco County,6529,1982843,25681539,7.72088853397766,303.697809771787,CO,1799,2029,1728,1364
2086,27167,Minnesota,Wilkin County,6506,8394179,49108551,17.093110729331,1290.22118044882,MN,1691,2030,1444,906
2087,19185,Iowa,Wayne County,6497,4395752,9649009,45.5565125910858,676.581806987841,IA,1359,2031,1619,1992
2088,31093,Nebraska,Howard County,6475,0,5974802,0,0,NE,2052.5,2032,2052.5,2148
2089,27107,Minnesota,Norman County,6441,5678197,20103026,28.2454840380747,881.570718832479,MN,1570,2033,1563,1530
2090,13243,Georgia,Randolph County,6425,6490541,9602758,67.5903839292836,1010.20093385214,GA,1096,2034,1522,1995
2091,38009,North Dakota,Bottineau County,6379,17815827,13567345,131.31402643627,2792.88712964414,ND,415,2035,1176,1791
2092,20053,Kansas,Ellsworth County,6376,0,10950898,0,0,KS,2052.5,2036,2052.5,1919
2093,31003,Nebraska,Antelope County,6295,0,10850737,0,0,NE,2052.5,2037,2052.5,1924
2094,51021,Virginia,Bland County,6270,15990115,10625800,150.48386944983,2550.25757575758,VA,278,2038,1214,1934
2095,20145,Kansas,Pawnee County,6253,0,12293096,0,0,KS,2052.5,2039,2052.5,1853
2096,17009,Illinois,Brown County,6244,149884,5875951,2.55080411664427,24.0044843049327,IL,1845,2040,1852,2152
2097,30099,Montana,Teton County,6226,4249230,7974390,53.2859566687859,682.497590748474,MT,1258,2041,1626,2068
2098,19143,Iowa,Osceola County,6192,6358506,14647790,43.4093197676919,1026.89050387597,IA,1385,2042,1534,1749
2099,47175,Tennessee,Van Buren County,6168,9266445,8158509,113.580128427878,1502.34192607004,TN,565,2043,1416,2062
2100,55051,Wisconsin,Iron County,6137,13099008,18839293,69.5302525418549,2134.43180707186,WI,1075,2044,1297,1577
2101,31035,Nebraska,Clay County,6104,0,11323250,0,0,NE,2052.5,2045,2052.5,1901
2102,27051,Minnesota,Grant County,6074,15832920,26649180,59.4124096876527,2606.67105696411,MN,1179,2046,1221,1337
2103,20073,Kansas,Greenwood County,6016,0,9836015,0,0,KS,2052.5,2047,2052.5,1982
2104,20181,Kansas,Sherman County,5927,0,27232038,0,0,KS,2052.5,2048,2052.5,1320
2105,08025,Colorado,Crowley County,5922,511766,8309949,6.15847341542048,86.4177642688281,CO,1812,2049,1828,2054
2106,19173,Iowa,Taylor County,5896,6382963,10778137,59.2213941982738,1082.5920963365,IA,1180,2050,1528,1927
2107,30015,Montana,Chouteau County,5895,4528032,9715647,46.6055631704198,768.113994910942,MT,1343,2051,1612,1988
2108,31167,Nebraska,Stanton County,5842,0,8007455,0,0,NE,2052.5,2052,2052.5,2067
2109,42113,Pennsylvania,Sullivan County,5840,3635412,8378138,43.3916462106497,622.502054794521,PA,1386,2053,1656,2051
2110,26131,Michigan,Ontonagon County,5816,4215703,6013200,70.1074802102042,724.845770288858,MI,1070,2054,1628,2144
2111,08047,Colorado,Gilpin County,5808,3926181,21537997,18.2290906624232,675.995351239669,CO,1677,2055,1638,1482
2112,20123,Kansas,Mitchell County,5796,0,18444043,0,0,KS,2052.5,2056,2052.5,1595
2113,20143,Kansas,Ottawa County,5735,0,12970016,0,0,KS,2052.5,2057,2052.5,1821
2114,32015,Nevada,Lander County,5734,20327660,42451246,47.8847193319131,3545.10987094524,NV,1317,2058,1135,991
2115,13263,Georgia,Talbot County,5733,4653021,9625284,48.341648932125,811.62061747776,GA,1315,2059,1604,1994
2116,48411,Texas,San Saba County,5730,2753870,7923713,34.7547923555535,480.605584642234,TX,1493,2060,1691,2071
2117,38073,North Dakota,Ransom County,5703,7872294,5712439,137.809681643865,1380.3776959495,ND,369,2061,1458,2157
2118,40003,Oklahoma,Alfalfa County,5699,0,8979335,0,0,OK,2052.5,2062,2052.5,2019
2119,08073,Colorado,Lincoln County,5675,4132904,16642439,24.8335234997707,728.265022026432,CO,1611,2063,1630,1670
2120,19009,Iowa,Audubon County,5674,9959058,10464999,95.1653984868991,1755.20937610152,IA,755,2064,1386,1946
2121,20069,Kansas,Gray County,5653,0,14350746,0,0,KS,2052.5,2065,2052.5,1759
2122,08011,Colorado,Bent County,5650,4954954,41017819,12.0800035711309,876.983008849558,CO,1753,2066,1593,1014
2123,27081,Minnesota,Lincoln County,5640,12890888,16792519,76.7656597559902,2285.61843971631,MN,979,2067,1304,1661
2124,17155,Illinois,Putnam County,5637,647347,5051550,12.8148192139046,114.838921412099,IL,1742,2068,1816,2172
2125,22023,Louisiana,Cameron Parish,5617,25186875,42254327,59.6078006401569,4484.04397365142,LA,1178,2069,1038,998
2126,31051,Nebraska,Dixon County,5606,0,7927730,0,0,NE,2052.5,2070,2052.5,2070
2127,27031,Minnesota,Cook County,5600,46370823,29486111,157.263272189405,8280.50410714286,MN,249,2071,796,1252
2128,31059,Nebraska,Fillmore County,5551,0,8834627,0,0,NE,2052.5,2072,2052.5,2029
2129,20201,Kansas,Washington County,5530,0,14176561,0,0,KS,2052.5,2073,2052.5,1767
2130,40033,Oklahoma,Cotton County,5527,0,4650977,0,0,OK,2052.5,2074,2052.5,2189
2131,40055,Oklahoma,Greer County,5491,0,3612229,0,0,OK,2052.5,2075,2052.5,2205
2132,20077,Kansas,Harper County,5485,0,14971909,0,0,KS,2052.5,2076,2052.5,1734
2133,20137,Kansas,Norton County,5459,0,10095684,0,0,KS,2052.5,2077,2052.5,1967
2134,31031,Nebraska,Cherry County,5455,0,18241515,0,0,NE,2052.5,2078,2052.5,1604
2135,27087,Minnesota,Mahnomen County,5411,6830856,15461660,44.1793183914276,1262.40177416374,MN,1374,2079,1504,1710
2136,17175,Illinois,Stark County,5400,509085,4356587,11.6854087844453,94.275,IL,1758,2080,1829,2193
2137,20127,Kansas,Morris County,5386,0,14413398,0,0,KS,2052.5,2081,2052.5,1755
2138,48205,Texas,Hartley County,5382,549253,5341678,10.2824056410738,102.053697510219,TX,1776,2082,1823,2164
2139,31011,Nebraska,Boone County,5379,0,14318526,0,0,NE,2052.5,2083,2052.5,1761
2140,26095,Michigan,Luce County,5339,4210991,5609278,75.0718898225404,788.722794530811,MI,1000,2084,1629,2159
2141,40067,Oklahoma,Jefferson County,5337,0,1134383,0,0,OK,2052.5,2085,2052.5,2236
2142,13259,Georgia,Stewart County,5314,832291,5604957,14.849195096412,156.622318404215,GA,1721,2086,1798,2161
2143,31097,Nebraska,Johnson County,5290,0,5290134,0,0,NE,2052.5,2087,2052.5,2166
2144,20189,Kansas,Stevens County,5250,0,15056283,0,0,KS,2052.5,2088,2052.5,1731
2145,17003,Illinois,Alexander County,5240,985861,8306797,11.8681243805525,188.14141221374,IL,1755,2089,1790,2055
2146,31143,Nebraska,Polk County,5214,0,9437309,0,0,NE,2052.5,2090,2052.5,2000
2147,29035,Missouri,Carter County,5202,0,4729734,0,0,MO,2052.5,2091,2052.5,2185
2148,17153,Illinois,Pulaski County,5193,6315187,12473989,50.62684438795,1216.09609089158,IL,1289,2092,1536,1849
2149,27011,Minnesota,Big Stone County,5166,17080700,14746014,115.832658235643,3306.36856368564,MN,548,2093,1199,1745
2150,20171,Kansas,Scott County,5151,0,13733749,0,0,KS,2052.5,2094,2052.5,1783
2151,31161,Nebraska,Sheridan County,5127,0,6457048,0,0,NE,2052.5,2095,2052.5,2126
2152,36041,New York,Hamilton County,5107,33306425,35817021,92.99049465895,6521.72018797729,NY,775,2096,914,1108
2153,49017,Utah,Garfield County,5083,7729240,21331497,36.2339314488805,1520.6059413732,UT,1467,2097,1461,1497
2154,40007,Oklahoma,Beaver County,5049,0,8510780,0,0,OK,2052.5,2098,2052.5,2045
2155,31169,Nebraska,Thayer County,5034,0,5977900,0,0,NE,2052.5,2099,2052.5,2146
2156,47137,Tennessee,Pickett County,5001,5620385,7437241,75.5708333238092,1123.85222955409,TN,994,2100,1566,2088
2157,38021,North Dakota,Dickey County,4999,4698674,6055251,77.5966842662674,939.922784556911,ND,963,2101,1600,2139
2158,20147,Kansas,Phillips County,4981,0,16798742,0,0,KS,2052.5,2102,2052.5,1660
2159,30101,Montana,Toole County,4971,16258421,22517859,72.2023394852948,3270.65399316033,MT,1044,2103,1209,1461
2160,17171,Illinois,Scott County,4949,0,6049063,0,0,IL,2052.5,2104,2052.5,2141
2161,20163,Kansas,Rooks County,4919,0,15473517,0,0,KS,2052.5,2105,2052.5,1708
2162,51045,Virginia,Craig County,4892,4227392,8482179,49.8385143723093,864.143908421913,VA,1298,2106,1627,2047
2163,08091,Colorado,Ouray County,4874,7460303,16528027,45.1372871063195,1530.63254000821,CO,1364,2107,1473,1673
2164,48247,Texas,Jim Hogg County,4838,2037211,8092232,25.1748961226025,421.085365853659,TX,1607,2108,1725,2065
2165,08121,Colorado,Washington County,4817,2802601,16957428,16.5272764242313,581.814614905543,CO,1699,2109,1690,1650
2166,05013,Arkansas,Calhoun County,4739,306419,6810362,4.49930561694077,64.658999788985,AR,1830,2110,1841,2110
2167,30065,Montana,Musselshell County,4730,3818578,9040611,42.238052273236796,807.310359408034,MT,1402,2111,1641,2017
2168,08027,Colorado,Custer County,4704,2345344,8949838,26.2054352268723,498.585034013605,CO,1596,2112,1705,2022
2169,48103,Texas,Crane County,4675,0,11770843,0,0,TX,2052.5,2113,2052.5,1880
2170,20157,Kansas,Republic County,4674,0,12771083,0,0,KS,2052.5,2114,2052.5,1833
2171,19159,Iowa,Ringgold County,4663,3946767,9682843,40.7604150970949,846.400814926013,IA,1424,2115,1637,1990
2172,31065,Nebraska,Furnas County,4636,0,6030255,0,0,NE,2052.5,2116,2052.5,2142
2173,37095,North Carolina,Hyde County,4589,13407767,19368127,69.2259349600506,2921.71867509261,NC,1077,2117,1289,1560
2174,55037,Wisconsin,Florence County,4558,5166888,10871764,47.525755709929,1133.58666081615,WI,1327,2118,1587,1923
2175,31123,Nebraska,Morrill County,4555,0,6717664,0,0,NE,2052.5,2119,2052.5,2116
2176,32021,Nevada,Mineral County,4554,31247470,12983295,240.674420476466,6861.54369784805,NV,54,2120,945,1818
2177,30061,Montana,Mineral County,4535,2969959,5158002,57.579640333602,654.897243660419,MT,1199,2121,1680,2169
2178,32017,Nevada,Lincoln County,4499,14490431,15061176,96.2104884771282,3220.8115136697,NV,743,2122,1266,1730
2179,48333,Texas,Mills County,4456,7269035,5608536,129.606638880449,1631.29151705566,TX,428,2123,1485,2160
2180,17013,Illinois,Calhoun County,4437,11143,4830940,0.23065904358158,2.5113815641199,IL,1858,2124,1861,2180
2181,53069,Washington,Wahkiakum County,4422,0,18261319,0,0,WA,2052.5,2125,2052.5,1603
2182,55078,Wisconsin,Menominee County,4255,1706746,10042953,16.9944636801546,401.115393654524,WI,1693,2126,1747,1972
2183,20007,Kansas,Barber County,4228,0,13632214,0,0,KS,2052.5,2127,2052.5,1787
2184,51017,Virginia,Bath County,4209,5880198,17568086,33.470908555434,1397.05345687812,VA,1509,2128,1553,1624
2185,27069,Minnesota,Kittson County,4207,4676455,16688662,28.0217491372286,1111.58901830283,MN,1573,2129,1602,1669
2186,35023,New Mexico,Hidalgo County,4178,7590361,9990987,75.9720836389838,1816.7450933461,NM,986,2130,1467,1974
2187,40053,Oklahoma,Grant County,4169,0,9917412,0,0,OK,2052.5,2131,2052.5,1978
2188,22107,Louisiana,Tensas Parish,4147,5556963,4749910,116.990911406742,1339.99590065107,LA,535,2132,1568,2184
2189,32029,Nevada,Storey County,4104,96443340,33895125,284.534545897087,23499.8391812865,NV,32,2133,539,1149
2190,38025,North Dakota,Dunn County,4095,5197092,37910940,13.7086867273668,1269.13113553114,ND,1733,2134.5,1583,1070
2191,31129,Nebraska,Nuckolls County,4095,0,5825899,0,0,NE,2052.5,2134.5,2052.5,2154
2192,38045,North Dakota,Lamoure County,4093,5535031,7025980,78.7794869897153,1352.31639384315,ND,954,2136,1570,2106
2193,20185,Kansas,Stafford County,4072,0,10050616,0,0,KS,2052.5,2137,2052.5,1971
2194,31175,Nebraska,Valley County,4059,0,5344060,0,0,NE,2052.5,2138,2052.5,2163
2195,20119,Kansas,Meade County,4055,0,10599946,0,0,KS,2052.5,2139,2052.5,1936
2196,38069,North Dakota,Pierce County,3990,6341461,6282036,100.945951280763,1589.33859649123,ND,680,2140,1535,2133
2197,20093,Kansas,Kearny County,3983,0,11937445,0,0,KS,2052.5,2141,2052.5,1869
2198,53013,Washington,Columbia County,3952,0,17523769,0,0,WA,2052.5,2142,2052.5,1627
2199,27125,Minnesota,Red Lake County,3935,3757090,11257084,33.3753394751252,954.787801778907,MN,1512,2143,1648,1905
2200,31029,Nebraska,Chase County,3893,0,5950499,0,0,NE,2052.5,2144,2052.5,2150
2201,20081,Kansas,Haskell County,3780,0,15619574,0,0,KS,2052.5,2145,2052.5,1698
2202,17151,Illinois,Pope County,3763,373196,3799409,9.82247502177312,99.1751262290725,IL,1780,2146,1835,2203
2203,38019,North Dakota,Cavalier County,3704,11101580,10678580,103.961200833819,2997.186825054,ND,650,2147.5,1347,1932
2204,19003,Iowa,Adams County,3704,5950720,9570751,62.1761030038291,1606.56587473002,IA,1156,2147.5,1551,1997
2205,35003,New Mexico,Catron County,3579,8041566,8209530,97.9540363455642,2246.87510477787,NM,723,2149,1452,2057
2206,20183,Kansas,Smith County,3570,0,13830604,0,0,KS,2052.5,2150,2052.5,1781
2207,48197,Texas,Hardeman County,3549,3149842,4871752,64.6552205448882,887.52944491406,TX,1128,2151,1670,2179
2208,08009,Colorado,Baca County,3506,692900,8835845,7.84192117448869,197.632629777524,CO,1797,2152,1812,2028
2209,20141,Kansas,Osborne County,3500,0,30228955,0,0,KS,2052.5,2153,2052.5,1234
2210,08023,Colorado,Costilla County,3499,1964390,15395512,12.7594977029669,561.414689911403,CO,1743,2154,1730,1714
2211,40129,Oklahoma,Roger Mills County,3442,0,7672979,0,0,OK,2052.5,2155,2052.5,2079
2212,31105,Nebraska,Kimball County,3434,0,6341955,0,0,NE,2052.5,2156,2052.5,2131
2213,02013,Alaska,Aleutians East Borough,3420,27998439,9960780,281.086812478541,8186.67807017544,AK,34,2157,986,1976
2214,02195,Alaska,Petersburg Borough,3398,24654022,25546538,96.5063133016301,7255.4508534432,AK,740,2158,1051,1370
2215,31181,Nebraska,Webster County,3395,0,6355709,0,0,NE,2052.5,2159,2052.5,2130
2216,48383,Texas,Reagan County,3385,2807,17279368,0.0162448071017412,0.829246676514032,TX,1864,2160,1863,1634
2217,31125,Nebraska,Nance County,3380,0,7934052,0,0,NE,2052.5,2161,2052.5,2069
2218,20019,Kansas,Chautauqua County,3379,0,6522098,0,0,KS,2052.5,2162,2052.5,2124
2219,48435,Texas,Sutton County,3372,1653958,6742141,24.5316435832475,490.497627520759,TX,1616,2163,1751,2112
2220,27155,Minnesota,Traverse County,3360,17549303,14623850,120.004670452719,5223.0068452381,MN,519,2164,1184,1750
2221,38029,North Dakota,Emmons County,3301,2726750,6256512,43.5825904273819,826.037564374432,ND,1383,2165,1692,2134
2222,48081,Texas,Coke County,3285,1003,2999484,0.0334390848559286,0.305327245053272,TX,1863,2166,1864,2217
2223,37177,North Carolina,Tyrrell County,3245,10445284,9700502,107.677767604192,3218.88567026194,NC,617,2167,1373,1989
2224,06091,California,Sierra County,3236,34870869,26513662,131.520379946007,10775.9174907293,CA,412,2168,904,1340
2225,48271,Texas,Kinney County,3129,183936,6666874,2.75895419652449,58.784276126558,TX,1843,2169,1850,2121
2226,48417,Texas,Shackelford County,3105,6309307,4547572,138.740123300961,2031.98293075684,TX,359,2170,1537,2191
2227,31083,Nebraska,Harlan County,3073,0,4883693,0,0,NE,2052.5,2171,2052.5,2177
2228,38063,North Dakota,Nelson County,3015,5194553,6408215,81.0608414355636,1722.90315091211,ND,927,2172,1584,2128
2229,38011,North Dakota,Bowman County,2993,1834116,6676766,27.4701255068696,612.801871032409,ND,1580,2173,1740,2120
2230,31163,Nebraska,Sherman County,2959,0,6100075,0,0,NE,2052.5,2174,2052.5,2138
2231,20165,Kansas,Rush County,2956,0,10162217,0,0,KS,2052.5,2175,2052.5,1961
2232,20089,Kansas,Jewell County,2932,0,10405513,0,0,KS,2052.5,2176,2052.5,1950
2233,31017,Nebraska,Brown County,2903,0,4690266,0,0,NE,2052.5,2177,2052.5,2187
2234,31061,Nebraska,Franklin County,2889,0,4277763,0,0,NE,2052.5,2178,2052.5,2195
2235,13007,Georgia,Baker County,2876,295221,5787283,5.10120206666928,102.649860917942,GA,1823,2179,1843,2155
2236,31135,Nebraska,Perkins County,2858,0,5842847,0,0,NE,2052.5,2180,2052.5,2153
2237,48385,Texas,Real County,2758,4607791,3984615,115.639553633162,1670.70014503263,TX,550,2181,1607,2196
2238,20063,Kansas,Gove County,2718,0,9909245,0,0,KS,2052.5,2182,2052.5,1979
2239,31087,Nebraska,Hitchcock County,2616,0,3593882,0,0,NE,2052.5,2183.5,2052.5,2207
2240,20023,Kansas,Cheyenne County,2616,0,10821041,0,0,KS,2052.5,2183.5,2052.5,1926
2241,20153,Kansas,Rawlins County,2561,0,6681781,0,0,KS,2052.5,2185,2052.5,2119
2242,31133,Nebraska,Pawnee County,2544,0,3896885,0,0,NE,2052.5,2186,2052.5,2197
2243,38051,North Dakota,Mcintosh County,2530,2117774,3807388,55.6227523961309,837.064822134387,ND,1229,2187,1722,2202
2244,31063,Nebraska,Frontier County,2519,0,3850021,0,0,NE,2052.5,2188,2052.5,2201
2245,20075,Kansas,Hamilton County,2518,0,8392995,0,0,KS,2052.5,2189,2052.5,2049
2246,49033,Utah,Rich County,2510,6639356,7231354,91.8134556820203,2645.16175298805,UT,797,2190,1512,2100
2247,40057,Oklahoma,Harmon County,2488,0,3424206,0,0,OK,2052.5,2191,2052.5,2213
2248,49055,Utah,Wayne County,2486,1345346,9777940,13.758992180357,541.16894609815,UT,1731,2192,1770,1986
2249,20065,Kansas,Graham County,2415,0,8728836,0,0,KS,2052.5,2193,2052.5,2033
2250,38043,North Dakota,Kidder County,2394,24743,3894343,0.635357491623106,10.3354218880535,ND,1856,2194,1857,2198
2251,13307,Georgia,Webster County,2348,387834,3370646,11.5062216560268,165.176320272572,GA,1761,2195,1834,2214
2252,38027,North Dakota,Eddy County,2347,2483810,2676846,92.7886774211143,1058.29143587559,ND,781,2196,1700,2219
2253,08033,Colorado,Dolores County,2326,556559,8711868,6.38851506932841,239.277300085985,CO,1809,2197,1822,2035
2254,53023,Washington,Garfield County,2286,0,13338784,0,0,WA,2052.5,2198,2052.5,1807
2255,38075,North Dakota,Renville County,2282,1536859,3549266,43.3007557055459,673.470201577564,ND,1387,2199,1759,2208
2256,13239,Georgia,Quitman County,2235,2929947,4828747,60.6771694603176,1310.93825503356,GA,1168,2200,1683,2181
2257,51091,Virginia,Highland County,2232,1668601,6735380,24.7736727549151,747.581093189964,VA,1612,2201,1749,2113
2258,38013,North Dakota,Burke County,2201,691524,7685551,8.99771532320845,314.186278964107,ND,1789,2202,1813,2078
2259,38001,North Dakota,Adams County,2200,1044158,3499313,29.8389426724617,474.617272727273,ND,1552,2203,1789,2209
2260,38023,North Dakota,Divide County,2195,8865158,7613545,116.43929339092401,4038.79635535308,ND,543,2204,1428,2083
2261,31077,Nebraska,Greeley County,2188,0,3861129,0,0,NE,2052.5,2205,2052.5,2200
2262,02100,Alaska,Haines Borough,2080,18592952,15230054,122.080670232686,8938.91923076923,AK,497,2206,1163,1718
2263,26083,Michigan,Keweenaw County,2046,1225419,2517990,48.6665554668605,598.934017595308,MI,1311,2207,1777,2220
